(1991.0, 1203.5, 1195.0,   956.9,  949.91, 1119.62, 1113.86,)
(1992.0, 1213.3, 1216.8,  972.22,  974.05, 1130.07, 1130.04,)
(1993.0,1213.75,1212.85,  974.03,  973.31, 1130.12, 1130.62,)
(1996.0, 1199.1,1200.55,  974.87,  975.69, 1127.03, 1126.24,)
(1997.0,1203.35,1196.05,  976.76,  972.51, 1129.34, 1129.19,)
(1998.0, 1212.5,1214.75,  984.91,  986.74, 1134.78, 1137.01,)
(1999.0, 1217.5,1216.05, 1003.59,  981.47, 1141.65, 1135.06,)
(2000.0,1202.75, 1203.0,  997.56,  996.81,  1135.4, 1134.79,)
(2003.0,1196.35,1190.35,  978.85,  981.56, 1123.25,  1122.5,)
(2004.0,1206.65,1205.05,  984.39,  980.67, 1135.82, 1129.37,)
(2005.0,1187.55,1178.55,  979.25,  974.07, 1128.41,  1125.4,)
(2006.0, 1183.2, 1189.5,   974.6,  978.01, 1118.12, 1122.65,)
(2007.0, 1176.1, 1178.5,  968.75,  970.85, 1118.59, 1119.22,)
(2010.0, 1178.0,1175.85,  951.35,  954.08, 1112.27,  1114.0,)
(2011.0,1173.05, 1176.7,  953.22,  955.25, 1116.16, 1116.69,)
(2012.0, 1165.9,1164.25,  949.98,   947.7,  1117.4, 1113.14,)
(2013.0,1148.65, 1151.0,  935.12,   940.6, 1103.28, 1109.56,)
(1975.0, 1146.8, 1145.9,  935.56,  937.12, 1094.85, 1095.71,)
(1976.0,1139.75, 1134.6,  931.29,  929.69, 1091.88, 1092.51,)
(1982.0,1130.55,1131.35,   916.2,   917.3, 1080.47, 1080.21,)
(1983.0, 1134.4,1133.65,   919.2,  915.08, 1091.07, 1085.13,)
(1984.0,1132.75, 1125.7,  915.94,  913.73, 1090.84,  1085.4,)
(1985.0, 1137.6,1136.25,  913.15,  917.98, 1089.14, 1089.21,)
(1988.0,1134.85, 1131.6,  911.17,  911.16,  1084.8, 1085.09,)
(1989.0,1132.45,1126.95,  904.37,  903.81,  1080.7, 1081.65,)
(1990.0,1160.95,1162.25,  917.38,  915.04, 1091.99, 1091.82,)
(1991.0,1157.35,1158.55,  911.18,  910.62,  1090.8, 1088.81,)
(1992.0, 1154.4, 1156.1,  916.82,  912.63, 1089.41, 1089.16,)
(1995.0, 1168.9, 1163.6,  927.64,  924.95, 1100.75, 1102.63,)
